gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm24164	chr16	58741019	58836428	-0.311059	1	8.89152	0.497714	2.94185	3
Csnka2ip	chr16	60556380	61067170	-0.254405	2	9.26801	0.892717	2.96725	3
Zfp654	chr16	60950234	61120165	-0.30286	1	9.44845	0.608425	2.97018	3
Cggbp1	chr16	60950234	61120165	-0.30286	1	9.44845	0.608425	2.97018	3
Gm9061	chr16	60950234	61120165	-0.30286	1	9.44845	0.608425	2.97018	3
Htr1f	chr16	61069669	61356313	-0.336454	1	8.83331	0.0539342	6.86777	7
Gm22429	chr16	61294719	61531705	-0.264986	1	9.1899	0.646151	2.96909	3
Pou1f1	chr16	61534986	61835938	-0.227573	2	9.94118	0.543237	2.98022	3
Chmp2b	chr16	61534986	61835938	-0.227573	2	9.94118	0.543237	2.98022	3
Vgll3	chr16	61883199	62300943	-0.206716	2	9.60545	0.381533	2.98285	3
Robo1	chr16	68548395	69192246	-0.278094	2	9.27879	0.96769	6.81695	7
Tmprss15	chr16	74838882	75283292	0.365127	3	13.2963	0.982275	2.86717	3
Gm37709	chr16	75414745	75736874	-0.243068	2	8.76897	0.950514	2.96501	3
Mpc1	chr17	5354014	5407518	-0.274919	2	25.1818	0.807399	2.95289	3
4930506C21Rik	chr17	5354014	5423278	-0.26692	2	26.1124	0.807399	3.9326	4
Sft2d1	chr17	5392743	6518397	-0.240265	1	26.0832	0.888566	2.94013	3
Prkn	chr17	8075711	9357659	-0.259949	2	26.9092	0.617848	4.97069	5
Map3k4	chr17	9299043	10023885	-0.25766	1	27.1321	0.359551	2.95978	3
Acat2	chr17	10016269	10111784	-0.326116	1	24.3051	0.993792	3.82371	4
Sod2	chr17	10111571	11007806	-0.214357	1	27.0111	0.953797	4.43684	6
Gm16050	chr17	10445222	11007806	-0.211716	3	26.6896	0.978543	1.93706	3
BC002059	chr17	14010733	14421602	-0.404199	2	20.6459	0.764025	2.32957	3
Vmn2r127	chr17	15716455	16956356	-0.236902	2	21.42	0.831205	4.92057	5
Zfp758	chr17	19498517	20158800	-0.379969	1	20.6477	0.986093	6.05177	7
Zfp943	chr17	19498517	19620915	-0.630381	1	17.8593	0.986093	3.12859	4
Vmn2r130	chr17	20561208	20582403	0.492642	3	25.6357	0.883774	2.7426	3
Glo1	chr17	28425130	29352534	-0.280174	2	23.8795	0.917865	3.77992	4
1700097N02Rik	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Dnah8	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
MGP_FVBNJ_G0037371	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Glp1r	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Umodl1	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
MGP_FVBNJ_G0008269	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Abcg1	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
MGP_FVBNJ_G0036385	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Tff3	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Tff2	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Gm15318	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Tff1	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Tmprss3	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Ubash3a	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Rsph1	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Slc37a1	chr17	28513264	29352534	-0.327845	2	22.7565	0.367132	2.7867	3
Pde9a	chr17	28513264	29661726	-0.298462	2	23.4143	0.367132	3.76877	4
MGP_FVBNJ_G0036187	chr17	31431036	32210413	-0.464956	2	21.0258	0.808278	2.62655	3
Actl9	chr17	31431036	32210413	-0.464956	2	21.0258	0.808278	2.62655	3
Adamts10	chr17	31431036	32210413	-0.464956	2	21.0258	0.808278	2.62655	3
Myo1f	chr17	31431036	32210413	-0.464956	2	21.0258	0.808278	2.62655	3
Gm20530	chr17	32209791	34305660	-0.295719	0	23.0037	0.927694	9.05171	10
H2-Q10	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Pou5f1	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Gm19553	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Tcf19	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Cchcr1	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Psors1c2	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Cdsn	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Gm9613	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
2300002M23Rik	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Sfta2	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Muc21	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Mucl3	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Gm20483	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Vars2	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Gtf2h4	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Ddr1	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
MGP_FVBNJ_G0037376	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Gm4577	chr17	33637231	34305660	-0.299976	2	23.7134	0.762256	2.835	3
Gm4271	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
H2-M10.5	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
H2-M10.6	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Trim26	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Gm25973	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Trim15	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Trim10	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Trim40	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Trim31	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
1700031A10Rik	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Rnf39	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Ppp1r11	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Polr1h	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Polr1has	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
MGP_FVBNJ_G0009480	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
H2-M6-ps	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
2410137M14Rik	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
H2-M5	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Zfp57	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Mog	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
MGP_FVBNJ_G0009481	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Gabbr1	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Olfr90	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Olfr91	chr17	34944982	35338372	-0.221942	2	24.459	0.620925	2.96894	3
Olfr92	chr17	35338382	35374278	-0.417614	2	21.4591	0.81014	2.88459	3
Olfr93	chr17	35338382	35374278	-0.417614	2	21.4591	0.81014	2.88459	3
Vhl-ps1	chr17	35338382	35374278	-0.417614	2	21.4591	0.81014	2.88459	3
MGP_FVBNJ_G0005681	chr17	35338382	35522710	-0.340233	2	21.8796	0.81014	4.86153	5
Gm7031	chr17	35338382	35374278	-0.417614	2	21.4591	0.81014	2.88459	3
Olfr107	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr759-ps1	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Gm18808	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr108	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr760-ps1	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Olfr109	chr17	35609132	35921697	-0.259532	2	21.208	0.957689	2.94726	3
Opn5	chr17	40824030	40899648	0.523956	5	38.9896	0.774607	2.66567	3
Mocs1	chr17	47674529	48725128	-0.215536	2	25.5724	0.625789	4.91292	5
Daam2	chr17	47886098	48725128	-0.23641	2	25.0207	0.937716	2.92304	3
Kif6	chr17	47886098	48725128	-0.23641	2	25.0207	0.937716	2.92304	3
Tbc1d5	chr17	49605178	49990646	0.237239	3	25.9996	0.985363	2.88585	3
Ndc80	chr17	69863508	70412333	-0.261092	1	23.1519	0.98229	2.85565	3
Arhgap12	chr18	2645512	3184594	-0.367013	2	24.6393	0.900224	2.84404	3
Dsg1c	chr18	16832820	16902958	0.534198	3	28.164	0.865384	4.66495	5
Dsg1a	chr18	16999480	18110226	0.367115	3	27.5522	0.516389	2.90076	3
Dsg1b	chr18	16999480	18110226	0.367115	3	27.5522	0.516389	2.90076	3
Onecut2	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Fech	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Nars	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Atp8b1	chr18	60681389	63116637	-0.316675	2	16.4098	0.993792	2.85658	3
Cndp1	chr18	80852264	81250653	-0.207967	1	17.4188	0.648243	2.97366	3
Gm7289	chr18	80852264	81250653	-0.207967	1	17.4188	0.648243	2.97366	3
Cyb5a	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Gm16146	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Fbxo15	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Timm21	chr18	81098176	81284454	-0.20917	2	17.3825	0.689276	2.97564	3
Eif3s6-ps2	chr18	86429161	86534061	-0.275034	2	14.3773	0.984407	2.92017	3
Ptgdr2	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ccdc86	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a10	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a15	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a18	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Gm28347	chr19	7794091	7991833	-0.220846	2	22.557	0.837271	2.95548	3
Ms4a4b	chr19	8338920	9093010	-0.37139	3	16.3042	0.851338	5.89397	7
Gm8369	chr19	8338920	9093010	-0.37139	3	16.3042	0.851338	5.89397	7
Trpm3	chr19	18823813	20339021	0.480642	2	26.9744	0.924468	5.65243	6
Gm27151	chr19	19283879	20339021	0.555061	3	30.2296	0.887633	2.8189	3
9930021J03Rik	chr19	26593498	27201945	0.282407	3	24.2771	0.689276	2.91305	3
Lipo1	chr19	30575833	31354819	0.360327	3	22.1199	0.569839	3.83276	4
Gm8980	chr19	30575833	31354819	0.360327	3	22.1199	0.569839	3.83276	4
Lipo5	chr19	30575833	31354819	0.360327	3	22.1199	0.569839	3.83276	4
Cyp2c68	chr19	36594711	36686807	0.481868	3	23.8024	0.956935	2.7684	3
Cyp2c67	chr19	36594711	36686807	0.481868	3	23.8024	0.956935	2.7684	3
Cyp2c69	chr19	36594711	36686807	0.481868	3	23.8024	0.956935	2.7684	3
Cyp2c40	chr19	36684630	36785566	-0.387635	3	13.0247	0.977911	2.49263	3
Pi4k2a	chr19	39060813	40575724	0.30128	3	24.6278	0.961136	2.81087	3
Cfap43	chr19	44830191	45984249	0.328621	4	26.4793	0.6701	3.78463	4
Slc35a2	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Pqbp1	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Timm17b	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Gm10491	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Gm10490	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Pcsk1n	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Eras	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Hdac6	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Psmb6-ps	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Gata1	chrX	2449976	3503681	-0.225692	2	27.0136	0.938199	2.96131	3
Usp9x	chrX	7688694	7805556	0.325168	4	33.7275	0.897797	2.45009	3
Cask	chrX	8209390	8576273	0.447296	3	26.0189	0.945366	3.7172	4
Kdm6a	chrX	12926099	13335951	0.493689	3	30.3796	0.890024	4.72302	5
Klhl13	chrX	17809872	18199645	0.248562	2	27.0474	0.865384	3.60661	4
Wdr44	chrX	18363254	26311669	0.226694	4	23.4044	0.781252	3.55297	4
Rhox3e	chrX	32072937	32179337	0.237585	1	29.3908	0.956935	5.29719	6
Tenm1	chrX	37201303	38038575	0.362239	3	28.3933	0.971658	6.63044	7
Gm14652	chrX	40376179	40424401	-0.340544	1	22.8671	0.993792	2.91614	3
MGP_FVBNJ_G0038061	chrX	40376179	40424401	-0.340544	1	22.8671	0.993792	2.91614	3
4930515L19Rik	chrX	40827734	41007658	-0.280455	2	22.67	0.998129	3.90569	4
Gm29242	chrX	41165036	41448981	-0.382884	1	20.6967	0.998129	4.80119	5
Slc25a14	chrX	43211488	43362653	-0.298521	1	9.35818	0.967592	2.92173	3
Enox2	chrX	43678416	43994611	0.376857	3	17.2593	0.846269	6.56379	7
Gm14697	chrX	43827096	44142857	0.395739	2	12.4636	0.911606	2.74563	3
Hs6st2	chrX	45924370	46485704	-0.292279	2	9.73212	0.790842	5.84744	6
Phf6	chrX	47414957	48018262	-0.277374	1	9.63905	0.954967	2.92107	3
Gm14638	chrX	48389969	48421112	-0.268205	1	8.31546	0.638183	2.70951	3
Gm14624	chrX	50580413	50603077	0.349829	7	23.2405	0.908465	1.47839	3
Smim10l2a	chrX	50996106	51167806	-0.24779	2	10.1382	0.707738	2.96336	3
Ints6l	chrX	51100412	51493909	-0.222032	1	10.4484	0.626683	2.97261	3
Map7d3	chrX	51377335	51524926	-0.284897	2	9.37362	0.896776	2.88345	3
Adgrg4	chrX	51567010	51801564	-0.333078	1	8.96591	0.55668	2.94048	3
Tm9sf5	chrX	52121416	52262716	-0.254601	2	10.5274	0.887151	3.92521	4
Fgf13	chrX	53918292	54307083	-0.234133	2	9.38223	0.793579	4.93264	5
Gm14887	chrX	54549148	54600233	-0.312839	1	10.0098	0.956935	2.92317	3
F9	chrX	54670607	54725998	-0.307785	2	12.6552	0.999064	2.92667	3
Gm16411	chrX	56929565	56991913	-0.301443	1	10.5791	0.947003	2.92653	3
Gm22332	chrX	63318145	63390230	-0.213055	2	11.0117	0.918508	2.96286	3
Fmr1	chrX	63397717	63548085	0.2191	2	12.4876	0.788153	3.87264	4
Cd99l2	chrX	66115485	66328047	-0.28735	2	9.69158	0.928314	2.90655	3
Gm25226	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Plxnb3	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Srpk3	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Idh3g	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Ssr4	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Pdzd4	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Gm14817	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
Gm23615	chrX	68511381	68761779	-0.230977	2	15.1196	0.993792	2.97177	3
L1cam	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Arhgap4	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Avpr2	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Naa10	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Renbp	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Hcfc1	chrX	68607988	68874017	-0.229044	2	12.5342	0.912282	2.95108	3
Xlr4b	chrX	69552757	69562906	0.60428	4	15.963	0.879297	3.2136	4
Xlr4a	chrX	69552757	69562906	0.60428	4	15.963	0.879297	3.2136	4
Xlr4c	chrX	69552757	69562906	0.60428	4	15.963	0.879297	3.2136	4
F8	chrX	70016534	70275181	0.39375	4	18.2983	0.892168	6.62317	8
Brcc3	chrX	70274722	70319059	0.334385	3	16.6272	0.949567	2.60898	3
Gm15385	chrX	70318185	70342551	0.678601	4	20.3539	0.642365	2.71067	3
Pls3	chrX	70637452	70738054	-0.324049	2	8.88597	0.883774	3.89294	4
Gm14712	chrX	71121915	71180603	-0.245799	2	11.3618	0.964273	2.95072	3
Gm14752	chrX	73197645	73215312	0.286852	1	13.019	0.935964	2.83228	3
Prrg1	chrX	73277357	73423054	-0.433668	1	7.54113	0.97338	2.71783	3
Dmd	chrX	77968679	80233157	0.338551	3	13.015	0.949421	47.1672	52
Gk	chrX	80705760	80828566	0.85541	6	24.461	0.964676	1.76047	3
Mageb4	chrX	81248413	81304907	-0.455099	1	8.60581	0.436352	2.88931	3
Il1rapl1	chrX	81755151	83207786	0.367848	4	13.8214	0.348956	33.0112	36
Mageb2	chrX	86406484	86426551	-0.37369	1	10.9963	0.569478	2.89185	3
Zc3h12b	chrX	90893275	91085280	0.2193	1	16.6732	0.965493	3.47579	4
Eda2r	chrX	92466988	92602140	-0.267471	1	9.11249	0.99127	2.93139	3
Eda	chrX	95100399	95690138	0.224882	3	13.0915	0.927466	5.23687	6
Tex11	chrX	95690211	96212481	0.498045	2	15.2542	0.471385	3.6131	4
Taf1	chrX	96622459	96824654	-0.258487	2	10.2271	0.809276	3.86914	4
Cited1	chrX	97370796	97685166	-0.221409	2	14.0102	0.915226	2.97066	3
Gm14858	chrX	97370796	97702139	-0.236435	2	13.1439	0.915226	4.94802	5
MGP_FVBNJ_G0009252	chrX	97370796	97685166	-0.221409	2	14.0102	0.915226	2.97066	3
Hdac8	chrX	97370796	97702139	-0.236435	2	13.1439	0.915226	4.94802	5
Phka1	chrX	97461986	97806755	-0.23093	2	11.6532	0.996162	6.73687	7
Gm9126	chrX	97851358	97945086	0.376392	0	11.7158	0.916983	9.16528	11
Gm9119	chrX	97851358	97945086	0.376392	0	11.7158	0.916983	9.16528	11
Gm19200	chrX	98368644	98423975	-0.257788	2	11.7979	0.891177	2.91838	3
Gm14822	chrX	99903751	99929922	0.387925	4	17.563	0.892717	2.66572	3
Pgk1	chrX	101310552	101399673	-0.262445	2	9.66277	0.957318	2.87193	3
Gm6325	chrX	101607487	101706944	-0.313193	1	9.07005	0.967357	5.58106	6
Fndc3c1	chrX	101624143	101735948	-0.234314	1	9.92787	0.871719	3.67093	4
Gm5127	chrX	101910755	102019123	0.300502	5	14.8508	0.987354	2.44327	3
Tent5d	chrX	103086602	103214274	0.374074	3	12.3245	0.711993	6.65402	7
Gm14849	chrX	103319651	103393800	-0.490109	1	10.4175	0.530639	2.8557	3
Gm10184	chrX	105149787	105264047	-0.297832	2	11.4205	0.881204	2.91298	3
Gm4991	chrX	105149787	105264047	-0.297832	2	11.4205	0.881204	2.91298	3
Hdx	chrX	106715001	106831878	0.5772	3	16.107	0.852845	2.79011	3
Zfp711	chrX	107741802	107810220	0.270755	2	12.5305	0.987354	3.85951	4
Pof1b	chrX	107778616	107883006	0.52005	3	14.8031	0.871393	5.54032	6
Klhl4	chrX	109687611	109792580	0.490037	3	11.6379	0.895877	2.81687	3
Ube2dnl1	chrX	110064291	110175701	-0.293105	1	10.4544	0.689276	2.9551	3
Ube2dnl2	chrX	110064291	110175701	-0.293105	1	10.4544	0.689276	2.9551	3
4930555B12Rik	chrX	110064291	110175701	-0.293105	1	10.4544	0.689276	2.9551	3
Pcdh11x	chrX	115421029	116142130	0.246284	1	11.5729	0.953303	30.5757	33
Gm382	chrX	122198313	122323157	-0.22207	6	12.3061	0.967357	2.01908	3
Mdm4-ps	chrX	123458097	123469817	0.658375	3	22.6111	0.329832	4.7467	5
Diaph2	chrX	125055685	125738100	0.335143	3	14.0647	0.930614	9.44339	10
Timm8a1	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Btk	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Gm15154	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Rpl36a	chrX	129764936	129844038	-0.250918	2	11.8211	0.691641	2.96624	3
Gm6215	chrX	130668186	130673762	-0.942802	1	4.56868	0.949567	3.31993	4
Gm7905	chrX	130668186	130673762	-0.942802	1	4.56868	0.949567	3.31993	4
Kir3dl2	chrX	131649453	131839045	0.273221	5	13.3075	0.776165	8.06611	10
Tmsb15l	chrX	132295169	132435111	-0.463477	1	7.91503	0.978044	4.63632	5
Tmsb15b1	chrX	132299078	132435111	-0.331178	1	8.65817	0.774438	2.78076	3
Mid2	chrX	135903301	136081507	0.327864	2	15.7423	0.865734	5.5859	6
Col4a6	chrX	136345661	136728941	0.321129	2	14.5594	0.67955	2.80855	3
Col4a5	chrX	136728205	136885503	0.383597	4	12.7757	0.91466	4.47775	5
Chrdl1	chrX	138422005	139113034	-0.244404	2	9.3544	0.822124	4.86349	5
Trpc5os	chrX	139522868	139760686	-0.225723	2	10.908	0.998129	3.94289	4
Rtl4	chrX	139893796	140299465	-0.319617	2	9.1158	0.883774	8.51891	9
Htr2c	chrX	142105422	142450431	0.433824	1	13.9051	0.688112	11.4315	12
Tmem29	chrX	145575999	145696713	-0.237429	2	9.72729	0.98229	2.95454	3
A230072E10Rik	chrX	146414942	146647332	-0.223998	2	9.74661	0.977095	2.95217	3
Fam120c	chrX	146497650	146688823	-0.235775	1	11.5932	0.869758	2.95684	3
Gm5396	chrX	148281042	148511707	-0.229503	2	13.3886	0.936196	2.96454	3
Foxr2	chrX	148281042	148511707	-0.229503	2	13.3886	0.936196	2.96454	3
Rragb	chrX	148281042	148511707	-0.229503	2	13.3886	0.936196	2.96454	3
Gm8577	chrX	149999861	150160988	-0.321811	1	9.92967	0.929925	4.80687	5
Gm15172	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Gm1947	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Gm24281	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Sms	chrX	152604046	152791401	-0.237532	2	11.8539	0.870912	2.94518	3
Gm15169	chrX	153018511	153142156	0.337402	2	15.5523	0.838302	2.81745	3
Cnksr2	chrX	153141895	153492838	0.475616	4	13.938	0.808042	10.3059	11
Map7d2	chrX	154741779	154893637	0.447713	3	13.6265	0.887151	2.82481	3
Map3k15	chrX	155266369	155427127	0.683831	3	18.92	0.919743	3.44245	4
Adgrg2	chrX	155748304	156324781	0.400988	3	15.0906	0.950514	2.81492	3
Scml2	chrX	156507764	156586399	0.401143	4	12.8113	0.68592	2.79699	3
MGP_FVBNJ_G0009838	chrX	157558484	157653391	-0.237839	2	11.5552	0.788927	2.96496	3
Ctps2	chrX	158171682	158451270	-0.221003	1	9.9315	0.983948	3.92162	4
Frmpd4	chrX	162943715	164198899	0.21217	7	12.0085	0.916983	6.73542	8
Arhgap6	chrX	164170754	164621540	0.341214	2	12.6844	0.920999	3.71119	4
