gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm25830	chr8	45484553	45601443	-0.235135	2	18.0234	0.791746	1.89657	2
Gm24929	chr8	48628809	48778375	0.489752	3	20.1382	0.562614	1.85053	2
Gpm6a	chr8	51459990	51610340	0.5245	4	25.9538	0.963204	2.20503	3
Gm15882	chr8	54952976	55082464	0.200415	3	19.6635	0.612737	1.96771	2
MGP_FVBNJ_G0037938	chr8	55993095	56070673	0.255219	3	22.9476	0.922906	1.86011	2
Palld	chr8	58239480	58896664	0.267459	2	34.6723	0.783049	1.70421	2
4930512H18Rik	chr8	58239480	58896664	0.267459	2	34.6723	0.783049	1.70421	2
Ddx60	chr8	58239480	58896664	0.267459	2	34.6723	0.783049	1.70421	2
Anxa10	chr8	58239480	58896664	0.267459	2	34.6723	0.783049	1.70421	2
Cpe	chr8	60880491	61545879	-0.217496	2	20.3577	0.621346	2.96255	3
Msmo1	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Klhl2	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
MGP_FVBNJ_G0009774	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Tmem192	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Trim75	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Trim60	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Apela	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Gm10663	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
Smim31	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
MGP_FVBNJ_G0009028	chr8	60997746	61545879	-0.236065	2	20.1493	0.270806	1.97096	2
MGP_FVBNJ_G0009775	chr8	61670146	61749294	-0.245061	1	17.1615	0.43572	1.9231	2
Nat1	chr8	63721654	63772835	-0.36014	2	17.1168	0.745251	1.52296	2
Nat2	chr8	63721654	63772835	-0.36014	2	17.1168	0.745251	1.52296	2
Psd3	chr8	64017605	64684515	0.249737	3	24.3169	0.785488	2.86462	3
MGP_FVBNJ_G0033430	chr8	65582299	65875401	0.251193	3	29.8419	0.954205	1.87516	2
MGP_FVBNJ_G0033431	chr8	65582299	65875401	0.251193	3	29.8419	0.954205	1.87516	2
Zfp868	chr8	65817904	65893618	0.20784	3	28.6356	0.984121	1.90851	2
Zfp964	chr8	65817904	65893618	0.20784	3	28.6356	0.984121	1.90851	2
Mir1969	chr8	67186967	67289296	-0.384884	2	18.6309	0.746907	1.87005	2
Gm10654	chr8	67186967	67289296	-0.384884	2	18.6309	0.746907	1.87005	2
Haus8	chr8	67525984	67736105	-0.274581	1	21.422	0.707145	1.95392	2
Myo9b	chr8	67525984	67776365	-0.241699	1	22.4533	0.707145	2.93963	3
Abhd8	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Mrpl34	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Dda1	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Ano8	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Gtpbp3	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Potefam3d	chr8	68168496	68217537	0.612815	4	37.4204	0.908848	1.38478	2
Zfp882	chr8	68223672	68255848	0.47907	3	39.8326	0.991614	1.52607	2
Zfp617	chr8	68223672	68261281	0.413506	3	33.569	0.991614	2.44795	3
Ccnb2-ps	chr8	68223672	68255848	0.47907	3	39.8326	0.991614	1.52607	2
Gm18180	chr8	68223672	68261281	0.413506	3	33.569	0.991614	2.44795	3
Zfp961	chr8	68261589	68340024	-0.222478	2	22.1352	0.980131	1.94292	2
Cyp4f18	chr8	68261589	68340024	-0.222478	2	22.1352	0.980131	1.94292	2
Gm25052	chr8	68340071	68359176	-0.386212	1	16.9444	0.959111	1.82343	2
F2rl3	chr8	69110689	69126288	0.380098	3	28.918	0.929082	1.72047	2
Crry-ps	chr8	70028116	70115419	-0.208289	2	18.7662	0.93016	1.95235	2
Iqcm	chr8	71780797	72189062	0.362031	3	24.7044	0.702034	3.81858	5
Gm38270	chr8	71800601	71898303	0.376182	3	30.1109	0.881885	1.06583	2
Gm10649	chr8	72752738	73104028	0.357163	2	29.3116	0.98485	2.50192	3
MGP_FVBNJ_G0036513	chr8	72752738	72845828	0.395766	2	32.9912	0.98485	1.58602	2
Gab1	chr8	76878764	77315095	0.230895	2	29.7189	0.999681	2.73213	3
Gm27048	chr8	76894967	77315095	0.261366	2	29.5581	0.941833	1.78154	2
Gm4891	chr8	76894967	77315095	0.261366	2	29.5581	0.941833	1.78154	2
Gm4899	chr8	77311126	77619385	0.271571	3	28.5323	0.825033	1.78192	2
Gm5354	chr8	77319435	77841029	0.254418	2	27.7431	0.981454	1.76707	2
Rnf150	chr8	79016373	79221454	0.613419	4	30.1978	0.398031	1.80742	2
Itfg1	chr8	81878102	82067299	0.238248	3	25.0771	0.991475	1.8298	2
Gm6658	chr8	86905156	87039312	-0.307484	1	19.6563	0.108505	1.94142	2
Gm25160	chr8	93296324	93607367	-0.246967	2	18.635	0.583755	1.97486	2
MGP_FVBNJ_G0009061	chr8	93296324	93607367	-0.246967	2	18.635	0.583755	1.97486	2
Gm7191	chr8	93608359	93669057	0.269683	1	20.0774	0.682733	1.90169	2
A330008L17Rik	chr8	95070476	95921383	0.295952	2	25.7481	0.689556	9.34491	11
4932416K20Rik	chr8	99955853	100105143	-0.215311	2	21.1308	0.894506	1.95815	2
1700082M22Rik	chr8	100861481	100972486	-0.263991	2	20.5706	0.409001	1.89146	2
MGP_FVBNJ_G0009063	chr8	100861481	100972486	-0.263991	2	20.5706	0.409001	1.89146	2
Ces2a	chr8	100861481	100972486	-0.263991	2	20.5706	0.409001	1.89146	2
Smpd3	chr8	102406771	102631885	0.250226	2	25.1513	0.871013	2.5843	3
Zfhx3	chr8	104271252	105609408	-0.221433	2	21.0974	0.600172	3.95058	4
Gm38042	chr8	104271252	105198681	-0.237368	2	21.5657	0.600172	1.97538	2
Gm38318	chr8	105173937	105454191	-0.261106	1	20.939	0.487618	1.96788	2
Gm20686	chr8	105198691	105609408	-0.205497	1	20.629	0.653727	1.9752	2
Mir3108	chr8	105198691	105609408	-0.205497	1	20.629	0.653727	1.9752	2
D030068K23Rik	chr8	105198691	105653166	-0.205976	1	20.5633	0.653727	2.96484	3
St3gal2	chr8	107269213	107332329	-0.326457	2	20.5686	0.899728	2.47527	3
Ddx19b	chr8	107333799	107450806	0.20235	2	24.4517	0.973828	1.90249	2
Clec18a	chr8	107449916	107643791	0.431085	3	23.8018	0.689556	1.79397	2
Zfp1	chr8	108040781	108162331	-0.360604	2	19.8603	0.571712	1.9378	2
Ctrb1	chr8	108040781	108162331	-0.360604	2	19.8603	0.571712	1.9378	2
Mir7076	chr8	108040781	108162331	-0.360604	2	19.8603	0.571712	1.9378	2
Bcar1	chr8	108040781	108162331	-0.360604	2	19.8603	0.571712	1.9378	2
Rps3a3	chr8	112943377	113403632	-0.224155	2	22.5237	0.122434	1.98863	2
Dynlrb2	chr8	112943377	113403632	-0.224155	2	22.5237	0.122434	1.98863	2
Cdyl2	chr8	112943377	113403632	-0.224155	2	22.5237	0.122434	1.98863	2
Gm10620	chr8	112943377	113403632	-0.224155	2	22.5237	0.122434	1.98863	2
Gm15395	chr8	113466220	113549656	-0.366697	1	18.6305	0.320495	1.54879	2
Mphosph6	chr8	114255761	115437233	-0.209255	2	19.0459	0.970469	1.84445	2
Gm10617	chr8	114255761	115437233	-0.209255	2	19.0459	0.970469	1.84445	2
Gm25200	chr8	114255761	115437233	-0.209255	2	19.0459	0.970469	1.84445	2
Cdh13	chr8	115436930	116010324	-0.313177	1	19.5454	0.991327	5.66271	6
Hsbp1	chr8	115840884	116185821	-0.228986	2	22.9741	0.262001	1.98698	2
Mlycd	chr8	115840884	116185821	-0.228986	2	22.9741	0.262001	1.98698	2
Osgin1	chr8	115840884	116185821	-0.228986	2	22.9741	0.262001	1.98698	2
Necab2	chr8	115840884	116185821	-0.228986	2	22.9741	0.262001	1.98698	2
Slc38a8	chr8	115840884	116438527	-0.229553	2	22.796	0.262001	2.98081	3
Mbtps1	chr8	116015167	116438527	-0.222589	2	23.1632	0.212235	1.98845	2
Hsdl1	chr8	116015167	116438527	-0.222589	2	23.1632	0.212235	1.98845	2
Dnaaf1	chr8	116015167	116438527	-0.222589	2	23.1632	0.212235	1.98845	2
Taf1c	chr8	116015167	116438527	-0.222589	2	23.1632	0.212235	1.98845	2
Adad2	chr8	116015167	116438527	-0.222589	2	23.1632	0.212235	1.98845	2
Kcng4	chr8	116015167	116438527	-0.222589	2	23.1632	0.212235	1.98845	2
Gm33142	chr8	117253545	117386405	-0.203274	1	23.396	0.41815	1.97749	2
MGP_FVBNJ_G0009785	chr8	117253545	117386405	-0.203274	1	23.396	0.41815	1.97749	2
Gm18709	chr8	117253545	117386405	-0.203274	1	23.396	0.41815	1.97749	2
Gm26878	chr8	117423859	118144575	-0.250671	2	22.0915	0.397426	1.98235	2
Gm28324	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Fendrr	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Foxf1	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
MGP_FVBNJ_G0009083	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Mthfsd	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Foxc2	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
MGP_FVBNJ_G0036254	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Foxl1	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm37609	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
5033426O07Rik	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm26815	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm26747	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm26784	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
1700018B08Rik	chr8	118144585	118596697	-0.206285	1	23.1187	0.487618	1.98426	2
Gm27045	chr8	118144585	118596697	-0.206285	1	23.1187	0.487618	1.98426	2
1700030M09Rik	chr8	118144585	118596697	-0.206285	1	23.1187	0.487618	1.98426	2
Fbxo31	chr8	118144585	118596697	-0.206285	1	23.1187	0.487618	1.98426	2
Gm17786	chr8	118144585	118596697	-0.206285	1	23.1187	0.487618	1.98426	2
Piezo1	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Cdt1	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Aprt	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Galns	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Cox5b-ps	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
MGP_FVBNJ_G0036256	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Trappc2l	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Pabpn1l	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Mir6396	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Cbfa2t3	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Gm10612	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Acsf3	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Cdh15	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Ankrd11	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
MGP_FVBNJ_G0037969	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
2810013P06Rik	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Spg7	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Rpl13	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Snord68	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Mir7079	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Cpne7	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Mir7080	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Sult5a1	chr8	119198108	120118991	0.297663	2	40.3712	0.316413	1.58083	2
Tubb3	chr8	120118073	120152403	0.21348	5	37.3348	0.713693	1.53751	2
Def8	chr8	120150711	120225090	-0.214584	1	22.6568	0.77776	2.90381	3
Rhou	chr8	120312695	120697901	-0.208214	2	23.3136	0.34476	1.98878	2
4732419C18Rik	chr8	120312695	120697901	-0.208214	2	23.3136	0.34476	1.98878	2
Rab4a	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
2810455O05Rik	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Ccsap	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Gm2000	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Gm4342	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
MGP_FVBNJ_G0036257	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Acta1	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Nup133	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Abcb10	chr8	120496846	120712340	-0.338877	2	19.7999	0.17539	1.75145	2
Taf5l	chr8	120496846	121133854	-0.278388	2	20.6983	0.17539	3.66285	4
Urb2	chr8	120712350	121133854	-0.222962	2	21.5216	0.0647083	1.9114	2
Mir1967	chr8	120712350	121133854	-0.222962	2	21.5216	0.0647083	1.9114	2
Galnt2	chr8	120712350	121133854	-0.222962	2	21.5216	0.0647083	1.9114	2
1810008B01Rik	chr8	120712350	121133854	-0.222962	2	21.5216	0.0647083	1.9114	2
Gm15775	chr8	120712350	121133854	-0.222962	2	21.5216	0.0647083	1.9114	2
Gm24459	chr8	120712350	121133854	-0.222962	2	21.5216	0.0647083	1.9114	2
2310022B05Rik	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Ttc13	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Arv1	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Fam89a	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Trim67	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Gm16163	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
2810004N23Rik	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Gnpat	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Exoc8	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Sprtn	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Egln1	chr8	121334463	121749612	-0.217164	2	21.8419	0.14961	1.9106	2
Tsnax	chr8	121334463	121846389	-0.221441	2	21.7219	0.14961	3.85771	4
Disc1	chr8	121749622	122068844	-0.214808	2	22.1389	0.363047	3.90755	4
MGP_FVBNJ_G0009089	chr8	121749622	121846389	-0.225637	2	21.6042	0.363047	1.94712	2
Gm16237	chr8	121846703	122068844	-0.204053	1	22.6699	0.24004	1.96044	2
Sipa1l2	chr8	122091636	122655106	-0.215583	2	23.3925	0.143048	1.99128	2
Map10	chr8	122382219	122952254	-0.202282	2	22.836	0.0984669	1.98843	2
Ntpcr	chr8	122382219	122952254	-0.202282	2	22.836	0.0984669	1.98843	2
Pcnx2	chr8	122382219	122952254	-0.202282	2	22.836	0.0984669	1.98843	2
A730098A19Rik	chr8	122382219	123232697	-0.20315	2	22.7936	0.0984669	2.9821	3
Ccdc7b	chr8	125821218	125860221	0.229909	3	24.2745	0.93338	2.65804	3
Aasdhppt	chr9	967120	1154818	0.252685	3	26.3959	0.997375	1.80584	2
Mmp1b	chr9	3995525	4084912	-0.317381	1	23.7247	0.991812	2.6039	3
Cntn5	chr9	6422381	7503121	0.231268	3	33.2563	0.943592	5.80729	6
Mtnr1b	chr9	11957849	12355689	-0.51688	2	24.8364	0.954191	2.83525	3
Fat3	chr9	12204539	12955625	-0.562981	2	22.1841	0.797458	2.7926	3
Gm24546	chr9	14921947	14995591	-0.401337	2	22.7386	0.769426	1.37216	2
Zfp317	chr9	15917212	16087400	-0.274764	2	24.2322	0.684984	1.86985	2
Olfr860	chr9	16225609	16279066	0.215794	3	31.2448	0.978568	1.8997	2
Bmper	chr9	19385915	20556201	0.206636	2	45.9393	0.991327	1.63497	2
Npsr1	chr9	20553552	21047575	0.295307	3	48.3464	0.970469	2.24994	3
Gm5916	chr9	32368337	32469793	0.271387	2	37.5678	0.843535	1.66648	2
Olfr924	chr9	35177348	35209587	0.286772	2	31.7237	0.705214	1.87854	2
Olfr26	chr9	35177348	35209587	0.286772	2	31.7237	0.705214	1.87854	2
Olfr963	chr9	36045777	36080497	0.276213	3	31.8983	0.988331	1.85597	2
Olfr979	chr9	36358588	36440497	-0.238331	2	26.6549	0.437113	1.97519	2
Olfr981	chr9	36358588	36440497	-0.238331	2	26.6549	0.437113	1.97519	2
Olfr985	chr9	36484631	36636365	-0.249925	2	27.0281	0.586941	1.96491	2
Tmem225	chr9	36484631	36636365	-0.249925	2	27.0281	0.586941	1.96491	2
Olfr986	chr9	36554075	36636717	-0.466894	1	20.7218	0.681854	1.60711	2
Zfp202	chr9	36554075	36636717	-0.466894	1	20.7218	0.681854	1.60711	2
Hspa8	chr9	37199414	37480813	-0.344625	1	25.133	0.897636	1.8914	2
MGP_FVBNJ_G0039271	chr9	37199414	37480813	-0.344625	1	25.133	0.897636	1.8914	2
Bsx	chr9	37204087	37481079	-0.345482	1	28.395	0.00328914	1.85971	2
Jhy	chr9	37204087	37481079	-0.345482	1	28.395	0.00328914	1.85971	2
Crtam	chr9	37204087	37481079	-0.345482	1	28.395	0.00328914	1.85971	2
Ubash3b	chr9	37204087	39385969	-0.263703	1	30.5053	0.00328914	2.85788	3
Gm23326	chr9	40296606	40392214	-0.269397	2	27.9089	0.587365	1.85162	2
Gm44166	chr9	40560258	40819587	0.221219	3	38.8552	0.959111	1.89608	2
Gm26737	chr9	40560258	40819587	0.221219	3	38.8552	0.959111	1.89608	2
MGP_FVBNJ_G0009791	chr9	40814555	40914928	0.241663	2	34.1942	0.990771	1.82645	2
MGP_FVBNJ_G0037994	chr9	44012934	44340809	0.34829	2	32.5411	0.998452	1.76108	2
Layn	chr9	47521119	47971203	0.240716	2	35.9684	0.966019	1.92779	2
Hykk	chr9	51356786	52072910	0.506324	3	30.2353	0.849662	2.55738	3
Cox5a	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Gm26631	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Fam219b	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Mpi	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Scamp2	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Ulk3	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Cplx3	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Lman1l	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Csk	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Cyp1a2	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Cyp1a1	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Edc3	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Clk3	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Gm17231	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Arid3b	chr9	53985264	54335290	-0.339817	2	19.1855	0.221288	1.89132	2
Anp32a	chr9	58883705	59352882	-0.209215	2	22.8645	0.214118	1.98822	2
Coro2b	chr9	58883705	59352882	-0.209215	2	22.8645	0.214118	1.98822	2
MGP_FVBNJ_G0036521	chr9	58883705	59352882	-0.209215	2	22.8645	0.214118	1.98822	2
Gm24289	chr9	60884557	61473476	-0.244992	1	20.3654	0.925417	1.94292	2
Dis3l	chr9	60909852	61721031	-0.206807	2	21.8509	0.0235281	2.93274	3
Megf11	chr9	60909852	61721031	-0.206807	2	21.8509	0.0235281	2.93274	3
Rab11a	chr9	60909852	61721031	-0.206807	2	21.8509	0.0235281	2.93274	3
MGP_FVBNJ_G0009133	chr9	60909852	61721031	-0.206807	2	21.8509	0.0235281	2.93274	3
Dennd4a	chr9	60909852	61721031	-0.206807	2	21.8509	0.0235281	2.93274	3
Trip4	chr9	62528893	62792822	0.262036	3	29.7667	0.992967	2.37212	3
Snx1	chr9	62788506	63256965	0.221586	3	32.139	0.857335	2.62312	3
Ciao2a	chr9	62792832	63256965	0.202212	2	34.4325	0.824677	1.65572	2
Dapk2	chr9	62792832	63256965	0.202212	2	34.4325	0.824677	1.65572	2
Usp3	chr9	63256222	63453858	0.328993	3	31.7595	0.93445	2.56892	3
Gm15563	chr9	63256222	63453858	0.328993	3	31.7595	0.93445	2.56892	3
Car12	chr9	63256975	63453858	0.203696	2	25.6918	0.980131	1.90644	2
Aph1b	chr9	63256975	63497389	0.230559	2	28.1117	0.980131	5.16615	6
Aph1c	chr9	63458917	64341068	0.209396	2	26.3636	0.996918	3.82336	4
Gm28195	chr9	64732688	65021405	-0.238341	2	19.6262	0.640156	1.96991	2
Gm22382	chr9	64732688	65021405	-0.238341	2	19.6262	0.640156	1.96991	2
MGP_FVBNJ_G0038008	chr9	65109850	65183500	-0.277761	1	17.3478	0.691708	1.91454	2
Rora	chr9	65195333	66454549	-0.251017	2	19.9068	0.683083	7.57393	8
MGP_FVBNJ_G0036263	chr9	65321080	65513898	-0.389118	1	17.1878	0.395752	1.6636	2
Fam81a	chr9	66463511	66887754	-0.280919	2	20.0323	0.62675	2.87391	3
Gm24257	chr9	66785931	66887754	-0.36607	2	18.7627	0.90311	1.87769	2
MGP_FVBNJ_G0007392	chr9	66785931	66887754	-0.36607	2	18.7627	0.90311	1.87769	2
Aldh1a2	chr9	67895915	68457246	-0.216722	2	24.873	0.990254	1.95816	2
Gm27220	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37660	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Tcf12	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm38057	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm38111	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm18821	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37879	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm27152	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37663	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37023	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
A430027C01Rik	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
MGP_FVBNJ_G0009140	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37137	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm25045	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm7863	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Uba52-ps	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm27188	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm7870	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
4930509E16Rik	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Rfx7	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Gm19427	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Gm37105	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Gm18014	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Gm27241	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Gm27232	chr9	69167649	69440997	0.355902	2	36.7506	0.967063	1.82645	2
Unc13c	chr9	70220066	70991225	0.262977	3	32.3516	0.686655	3.79217	4
Gm26903	chr9	72447486	72799228	0.211411	2	35.2116	0.811605	1.97674	2
MGP_FVBNJ_G0038017	chr9	72447486	72799228	0.211411	2	35.2116	0.811605	1.97674	2
Hmgcll1	chr9	72447486	72799228	0.211411	2	35.2116	0.811605	1.97674	2
Gm38083	chr9	72447486	72799228	0.211411	2	35.2116	0.811605	1.97674	2
Gfral	chr9	72779245	72994416	0.223854	3	34.4985	0.428415	2.95103	3
Gcm1	chr9	74674498	74873059	-0.252843	2	30.2443	0.935804	1.16293	2
Fbxo9	chr9	74674498	74873059	-0.252843	2	30.2443	0.935804	1.16293	2
Cilk1	chr9	74674498	74873059	-0.252843	2	30.2443	0.935804	1.16293	2
MGP_FVBNJ_G0009795	chr9	74674498	74873059	-0.252843	2	30.2443	0.935804	1.16293	2
C920006O11Rik	chr9	74674498	74873059	-0.252843	2	30.2443	0.935804	1.16293	2
Gsta4	chr9	74674498	74873059	-0.252843	2	30.2443	0.935804	1.16293	2
Gsta1	chr9	74968989	75041617	-0.336962	3	23.873	0.987179	5.40025	7
Gsta5	chr9	74968989	75041617	-0.336962	3	23.873	0.987179	5.40025	7
Gm8074	chr9	74970800	74972820	-0.486903	1	18.9797	0.950103	1.98979	3
Ddx43	chr9	75068317	75134478	-0.583125	2	23.1602	0.920266	1.89902	2
Gm8093	chr9	75068317	75134478	-0.583125	2	23.1602	0.920266	1.89902	2
Cgas	chr9	75068317	75134478	-0.583125	2	23.1602	0.920266	1.89902	2
Gm17324	chr9	75068317	75134478	-0.583125	2	23.1602	0.920266	1.89902	2
Mto1	chr9	75068317	75134478	-0.583125	2	23.1602	0.920266	1.89902	2
Gm27216	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Lca5	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm2087	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm37307	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm28552	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm28477	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Sh3bgrl2	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Ube2cbp	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Dop1a	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Pgm3	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Rwdd2a	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Me1	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
